"","horse_id","horse_name","cluster"
"3289",3289,"Uncle Artie",2
"3290",3290,"Better Tapit",7
"3291",3291,"Tolaga Bay",2
"3292",3292,"Creative Genius",2
"3293",3293,"The Mormon Mauler",2
"3294",3294,"Alwaysmining",2
"3295",3295,"Still Dreaming",2
"3296",3296,"Rushing Fall",1
"3297",3297,"Beau Recall (IRE)",3
"3298",3298,"Daddy Is a Legend",2
"3299",3299,"Bellavais",7
"3300",3300,"Environs (GB)",2
"3301",3301,"Capla Temptress (IRE)",7
"3302",3302,"Midnight Bisou",3
"3303",3303,"Mopotism",3
"3304",3304,"Escape Clause",3
"3305",3305,"Om",3
"3306",3306,"Disco Partner",7
"3307",3307,"Belvoir Bay (GB)",3
"3308",3308,"Diamond Oops",3
"3309",3309,"Wild Shot",3
"3310",3310,"Guarana",7
"3311",3311,"Serengeti Empress",1
"3312",3312,"Ce Ce",3
"3313",3313,"Queen of Beas",2
"3314",3314,"Bell's the One",3
"3315",3315,"Cookie Dough",3
"3316",3316,"Fancy Dress Party",3
"3317",3317,"Hog Creek Hustle",3
"3318",3318,"Nitrous",3
"3319",3319,"Borracho",1
"3320",3320,"Honest Mischief",1
"3321",3321,"Landeskog",3
"3322",3322,"Lexitonian",3
"3323",3323,"Mitole",7
"3324",3324,"McKinzie",5
"3325",3325,"Thunder Snow (IRE)",5
"3326",3326,"Promises Fulfilled",4
"3327",3327,"Pavel",1
"3328",3328,"Coal Front",3
"3329",3329,"Bricks and Mortar",2
"3330",3330,"Raging Bull (FR)",2
"3331",3331,"Qurbaan",1
"3332",3332,"Catcho En Die (ARG)",2
"3333",3333,"Master Fencer (JPN)",1
"3334",3334,"Spinoff",5
"3335",3335,"Everfast",1
"3336",3336,"War of Will",2
"3337",3337,"Bourbon War",7
"3338",3338,"Cheyenne's Colonel",3
"3339",3339,"Near Gold (GB)",3
"3340",3340,"Campaign",3
"3341",3341,"You're to Blame",1
"3342",3342,"Sonneteer",3
"3343",3343,"Biblical",3
"3344",3344,"War Story",5
"3345",3345,"Danfusi",2
"3346",3346,"Overlord",1
"3347",3347,"The Happy Giant",2
"3348",3348,"Make Motime",5
"3349",3349,"Break Even",5
"3350",3350,"Moonlight Romance",5
"3351",3351,"Tannuzzo",6
"3352",3352,"Will's Bay",2
"3353",3353,"Maniacal",3
"3354",3354,"Bold Daddy",3
"3355",3355,"Somekindofmagician",2
"3356",3356,"News Anchor",3
"3357",3357,"Yowza Yowza Yowza",2
"3358",3358,"No Bang No Boom (IRE)",3
"3359",3359,"Joyful Heart",3
"3360",3360,"Ellas Ghost",4
"3361",3361,"Machine Learning",7
"3362",3362,"Revenio",5
"3363",3363,"Kiss the Girl",3
"3364",3364,"Positive Power",7
"3365",3365,"Battle of Blenheim",2
"3366",3366,"Stormy Justin",2
"3367",3367,"Fed Fever",7
"3368",3368,"Galadriel's Light",7
"3369",3369,"Raphael",7
"3370",3370,"Belle of the Spa",7
"3371",3371,"No Fly Zone",3
"3372",3372,"Tax Me Naught",7
"3373",3373,"Style Icon",2
"3374",3374,"Passive Investing",2
"3375",3375,"Charreada",2
"3376",3376,"Sophia Rei",2
"3377",3377,"Sharpin",7
"3378",3378,"Exchequer",7
"3379",3379,"English Soul",4
"3380",3380,"Bath And Tennis (IRE)",3
"3381",3381,"Tapping Pearl",5
"3382",3382,"Plimsoll Anny",5
"3383",3383,"Storm Rider",3
"3384",3384,"Took Charge",3
"3385",3385,"Yankee Empire",3
"3386",3386,"Violator",3
"3387",3387,"Doswell",7
"3388",3388,"Noble Spirit",7
"3389",3389,"Pollara (IRE)",2
"3390",3390,"Layla Noor",2
"3391",3391,"Y'allcomenow",2
"3392",3392,"Highway Flyer",7
"3393",3393,"Forever Changed",7
"3394",3394,"Crashing Connie",3
"3395",3395,"War Treaty",2
"3396",3396,"Citizen Matzo",7
"3397",3397,"Opry",2
"3398",3398,"Extrordinary Jerry",6
"3399",3399,"Morrison",2
"3400",3400,"Prognostication",2
"3401",3401,"Dakota's Dude",2
"3402",3402,"Sheikha Mo",3
"3403",3403,"Hottie Stiletto",3
"3404",3404,"Botswana",2
"3405",3405,"Sentry",7
"3406",3406,"Winter Union",2
"3407",3407,"Claddagh's Run",2
"3408",3408,"Art Thief",2
"3409",3409,"General June",7
"3410",3410,"Seeking Revenge",5
"3411",3411,"City Fun",2
"3412",3412,"Lenstar",7
"3413",3413,"Hembree",2
"3414",3414,"Krampus",2
"3415",3415,"Clyde's Image",2
"3416",3416,"Master Merion",2
"3417",3417,"Ticonderoga",3
"3418",3418,"Breaking the Rules",5
"3419",3419,"The Confidante",4
"3420",3420,"Ed's Pet",5
"3421",3421,"Burkey's Bro",4
"3422",3422,"Bid You Adieu",3
"3423",3423,"Filly Dilly",5
"3424",3424,"Tee Up",5
"3425",3425,"The Paper Wazoo",5
"3426",3426,"Ray'swarrior",4
"3427",3427,"Mercy Mercy",5
"3428",3428,"American Tattoo (ARG)",2
"3429",3429,"City Traveler",6
"3430",3430,"E Warfare",9
"3431",3431,"Azrael",3
"3432",3432,"Sagaponack",3
"3433",3433,"Golden Tapit",5
"3434",3434,"Secure Connection",3
"3435",3435,"Blame It On Mom",4
"3436",3436,"Our Craftys Legacy",5
"3437",3437,"J J's Dreaming",5
"3438",3438,"Cucina",8
"3439",3439,"Hai Bobbi",3
"3440",3440,"Kuduro",3
"3441",3441,"Doc Boy",8
"3442",3442,"It's Kite Pazible",3
"3443",3443,"Fortin Hill",3
"3444",3444,"Tuggle",7
"3445",3445,"Chimney Rock",7
"3446",3446,"Kokokomo",2
"3447",3447,"Cloudbased",3
"3448",3448,"Everybody Loves Me",5
"3449",3449,"Odie",3
"3450",3450,"Make Munny Moves",3
"3451",3451,"Muntahez",3
"3452",3452,"Mighty Scarlett",2
"3453",3453,"Fierce Lady",7
"3454",3454,"Munnings Muse",5
"3455",3455,"E Z for You to Say",3
"3456",3456,"Kings Big Road",5
"3457",3457,"Dustinthewind",4
"3458",3458,"Mo Gee",4
"3459",3459,"Nicki de Nephew",3
"3460",3460,"Saratoga Colonel",7
"3461",3461,"Golani Brigade",3
"3462",3462,"Risp",7
"3463",3463,"Betsy's Beau",3
"3464",3464,"Sun Summers",2
"3465",3465,"Clockstrikestwelve",7
"3466",3466,"Tizaprincessa",2
"3467",3467,"Nova Sol (GER)",2
"3468",3468,"Keep the Light On",2
"3469",3469,"Fancycase",3
"3470",3470,"Funnypointofview",8
"3471",3471,"Strongerthanuknow",3
"3472",3472,"Barkaa (FR)",2
"3473",3473,"Xenobia (IRE)",1
"3474",3474,"Souper Striking",7
"3475",3475,"Inspeightof",3
"3476",3476,"Able to Smile",3
"3477",3477,"Paint It Green",2
"3478",3478,"Put Up R Shut Up",5
"3479",3479,"Parton",3
"3480",3480,"Listentoyourheart",1
"3481",3481,"Double Shot",3
"3482",3482,"Khali River",3
"3483",3483,"Endorsed",7
"3484",3484,"Admiral Lynch",3
"3485",3485,"Magical Tale",7
"3486",3486,"Cat Lady Steph",4
"3487",3487,"Graded On a Curve",7
"3488",3488,"Mutakatif (IRE)",3
"3489",3489,"Colonel Tom",1
"3490",3490,"On a Spree",7
"3491",3491,"Assault Breaker",3
"3492",3492,"Angels and Us",5
"3493",3493,"Fallinginloveagain",2
"3494",3494,"Zarmella (FR)",2
"3495",3495,"Fire On Fire",3
"3496",3496,"Scout's Honor",3
"3497",3497,"Canarsie Kid",7
"3498",3498,"Brittas Bay",3
"3499",3499,"Nay Lady Nay (IRE)",2
"3500",3500,"Simply Miss Red",2
"3501",3501,"Silver Shield",2
"3502",3502,"Determined Force",5
"3503",3503,"Enlisting",2
"3504",3504,"Anne Dupree",1
"3505",3505,"Tibr",3
"3506",3506,"J's Warrior",3
"3507",3507,"Gleason",3
"3508",3508,"Mystic Times",3
"3509",3509,"Noble Lion",2
"3510",3510,"French Revolution",3
"3511",3511,"Holmdel",8
"3512",3512,"Uni (GB)",7
"3513",3513,"Wings of Dawn",3
"3514",3514,"Catsoutofthebag",3
"3515",3515,"Painted Image",2
"3516",3516,"Dearly Declared",2
"3517",3517,"Embur's Zip",3
"3518",3518,"Livin At the Beach",3
"3519",3519,"Fancy Persuasion",9
"3520",3520,"Quarky",7
"3521",3521,"Cardiac Kitten",3
"3522",3522,"Felix the Fox",2
"3523",3523,"Third Edition",2
"3524",3524,"Pure Praise",7
"3525",3525,"Dangerous Woman",3
"3526",3526,"Brexit Revenge",5
"3527",3527,"Miss Peppina",3
"3528",3528,"Avuncular",3
"3529",3529,"Palace Avenger",1
"3530",3530,"Critical Decision",5
"3531",3531,"Our Dixie Blue",5
"3532",3532,"Beautiful Amaila",5
"3533",3533,"Paterson",8
"3534",3534,"Senor Jobim",7
"3535",3535,"Lucullan",2
"3536",3536,"Force the Pass",2
"3537",3537,"Heyitsnricopalazo",5
"3538",3538,"Corot",7
"3539",3539,"Power Player",7
"3540",3540,"Asdaaf",2
"3541",3541,"Untamed Domain",3
"3542",3542,"Green Light Go",7
"3543",3543,"Another Miracle",7
"3544",3544,"Dr Post",3
"3545",3545,"Ask Siri",2
"3546",3546,"National Honor",2
"3547",3547,"Win Win Win",3
"3548",3548,"Casa Creed",2
"3549",3549,"Gentleman Joe",3
"3550",3550,"Love and Luck",3
"3551",3551,"Alasaayil",1
"3552",3552,"Cottonwood Falls",6
"3553",3553,"No Mo Promises",3
"3554",3554,"Bacchanalia",2
"3555",3555,"Giulia Ammannati",3
"3556",3556,"Royal Charlotte",3
"3557",3557,"Peruvian Appeal",5
"3558",3558,"Brill",5
"3559",3559,"Report to the Rail",7
"3560",3560,"Royalbonnielegacy",1
"3561",3561,"Millies Party Boy",7
"3562",3562,"Herecomesthejudge",7
"3563",3564,"Time for Trouble",3
"3564",3565,"Silver Prospector",2
"3565",3566,"Invader",3
"3566",3567,"Percentage",3
"3567",3568,"City Guy",2
"3568",3569,"Code of Honor",2
"3569",3570,"Mihos",2
"3570",3571,"Whiskey Echo",2
"3571",3572,"Concrete Rose",2
"3572",3573,"Just Wonderful",2
"3573",3574,"Jodie (JPN)",2
"3574",3575,"Coral Beach (IRE)",2
"3575",3576,"Olendon (FR)",2
"3576",3577,"Warrior's Club",5
"3577",3578,"New York Central",3
"3578",3579,"Rockemperor (IRE)",3
"3579",3580,"Digital Age (IRE)",1
"3580",3581,"Plus Que Parfait",2
"3581",3582,"Cape of Good Hope (IRE)",2
"3582",3583,"Moon Colony",2
"3583",3584,"English Bee",2
"3584",3585,"Blenheim Palace (IRE)",3
"3585",3586,"Catholic Boy",2
"3586",3587,"Cordmaker",3
"3587",3588,"Carlino",1
"3588",3589,"Lone Sailor",2
"3589",3590,"Wooderson",1
"3590",3591,"Mead Hall",3
"3591",3592,"Ledecka",2
"3592",3593,"Downstream",7
"3593",3594,"Skyhawk",2
"3594",3595,"Windward Sands",2
"3595",3596,"Aveenu Malcainu",2
"3596",3597,"Robey's Boy",1
"3597",3598,"Backyard Heaven",1
"3598",3599,"La Chancla",3
"3599",3600,"Bossy Bride",7
"3600",3601,"Mimi and Charley",3
"3601",3602,"Masterkey",9
"3602",3603,"Good Credence",3
"3603",3604,"Never Heard of Her",3
"3604",3605,"Mosienko",3
"3605",3606,"Tales I Winit",3
"3606",3607,"Nettleton",3
"3607",3608,"Verrazano First",3
"3608",3609,"Imperial Moment",3
"3609",3610,"Goose",5
"3610",3611,"Turf War",3
"3611",3612,"Peaceful",7
"3612",3613,"Saint Moon",3
"3613",3614,"Dancing Vega (IRE)",7
"3614",3615,"Comedy (IRE)",5
"3615",3616,"Ice Princess",5
"3616",3617,"Beans N Rice",5
"3617",3618,"Storm Advisory",8
"3618",3619,"La Hara (IRE)",7
"3619",3620,"Unprecedented",5
"3620",3621,"Sagamore Mischief",5
"3621",3622,"Democratic Values",3
"3622",3623,"Prince of Caps",3
"3623",3624,"Odramark",2
"3624",3625,"Proportionality",7
"3625",3626,"Edisa",2
"3626",3627,"Wonderment (IRE)",2
"3627",3628,"Love So Deep (JPN)",2
"3628",3629,"Lady Prancealot (IRE)",2
"3629",3630,"Art of Almost",2
"3630",3631,"Desert Ride",3
"3631",3632,"Spanish Mission",2
"3632",3633,"Pedro Cara (FR)",2
"3633",3634,"San Huberto (IRE)",2
"3634",3635,"A Thread of Blue",7
"3635",3636,"Current",2
"3636",3637,"Tone Broke",2
"3637",3638,"Fusilli",3
"3638",3639,"Mo Fun",3
"3639",3640,"Brilliant Brooks",3
"3640",3641,"Very Replaceable",3
"3641",3642,"Drop of Bourbon",1
"3642",3643,"Lucky Dime",4
"3643",3644,"Fiftyshays Ofgreen",3
"3644",3645,"Abilene Trail",5
"3645",3646,"Striking Beauty",7
"3646",3647,"Cat's Pajamas",5
"3647",3648,"Uncle Benny",7
"3648",3649,"Less Than Perfect",2
"3649",3650,"Starting Over",2
"3650",3651,"Brewmeister",5
"3651",3652,"Ox Bridge",5
"3652",3653,"Abrupt",7
"3653",3654,"Gins and Tins",3
"3654",3655,"Fayette Warrior",3
"3655",3656,"Fierce Scarlett",2
"3656",3657,"Chasing the Kitty",2
"3657",3658,"Ever Changing",2
"3658",3659,"Marquet Legacy",2
"3659",3660,"Higher Authority",3
"3660",3661,"Rohrbacher",2
"3661",3662,"Artemus Bridge",2
"3662",3663,"Squan's Kingdom",3
"3663",3664,"Lezendary",5
"3664",3665,"Farcical",8
"3665",3666,"Stunning Beauty",5
"3666",3667,"Rhinegold",5
"3667",3668,"Bebeau",4
"3668",3669,"Burn and Turn",5
"3669",3670,"Moon Delight",3
"3670",3671,"Grudge",3
"3671",3672,"Sophie Rules",5
"3672",3673,"Madita (GER)",7
"3673",3674,"Candygramformongo",3
"3674",3675,"Stone Guitar",4
"3675",3676,"Imperioso",5
"3676",3677,"Factorofwon",3
"3677",3678,"Shiny Copper Penny",7
"3678",3679,"Discreet Angel",5
"3679",3680,"Sidd Finch",3
"3680",3681,"Storm Alfeet",3
"3681",3682,"Saratoga Beauty",6
"3682",3683,"Graphite Dutchess",3
"3683",3684,"Secondary Market",3
"3684",3685,"Thissmytime",3
"3685",3686,"Harlem Heights",5
"3686",3687,"New Day Dawning",3
"3687",3688,"Octava",7
"3688",3689,"Gray Haze",3
"3689",3690,"Indochine",7
"3690",3691,"Velvet Crush",2
"3691",3692,"Inveterate",3
"3692",3693,"Coalition Building",2
"3693",3694,"Windfall Profit",2
"3694",3695,"Scape",8
"3695",3696,"Trash Panda",5
"3696",3697,"Revelment",4
"3697",3698,"Connectivity",7
"3698",3699,"Ideational",2
"3699",3700,"East (GB)",2
"3700",3701,"Too Much Drama",3
"3701",3702,"Tequila Fog",7
"3702",3703,"Wild North",2
"3703",3704,"Ama Is a Rock",6
"3704",3705,"Trinity Girl",3
"3705",3706,"Manage My Credit",5
"3706",3707,"Psalmody",2
"3707",3708,"Curluck",2
"3708",3709,"Under a Spell",3
"3709",3710,"Off the Record",6
"3710",3711,"Moshaher",3
"3711",3712,"Compliant",2
"3712",3713,"Shennan (IRE)",2
"3713",3714,"Cardiff Cay",2
"3714",3715,"Timepiece",3
"3715",3716,"Dalarna",2
"3716",3717,"New York's Finest",3
"3717",3725,"Katama Bay",5
"3718",3726,"O'Bushido",7
"3719",3727,"Ninth of April",6
"3720",3728,"Brucia La Terra",5
"3721",3729,"Morissette",3
"3722",3730,"Naked Avenger",7
"3723",3731,"Irish Danzing",3
"3724",3732,"Thea's Theme",3
"3725",3733,"Ilchester Cheetah",7
"3726",3734,"Get Smokin",2
"3727",3735,"Fame to Famous",2
"3728",3736,"Constitutional Pal",3
"3729",3737,"Like You",4
"3730",3738,"Nexus",3
"3731",3739,"It's Pazible",5
"3732",3745,"Redicean (GB)",5
"3733",3749,"Kazmandude",7
"3734",3750,"Lady Rosalie (IRE)",2
"3735",3751,"Andi's Kitten",2
"3736",3752,"Stiva",7
"3737",3753,"Alms",7
"3738",3754,"One Mississippi",2
"3739",3755,"Boston Beauties (IRE)",7
"3740",3756,"Myfirstexwife",3
"3741",3757,"Ellie's Smile",3
"3742",3758,"Bluegrass Parkway",2
"3743",3759,"J Beresford Tipton",2
"3744",3760,"Lady Kaza",7
"3745",3761,"Ella Brilla",2
"3746",3762,"Shyza",2
"3747",3763,"Sweet Leaf",1
"3748",3764,"Three Jokers",1
"3749",3765,"Zalia",3
"3750",3766,"Ebullient",2
"3751",3767,"Classic Covey",3
"3752",3768,"C C Rider",2
"3753",3769,"Comic",1
"3754",3770,"Bell Court",3
"3755",3771,"Projected (GB)",7
"3756",3772,"Monarchs Glen (GB)",2
"3757",3773,"Noble Emotion",2
"3758",3774,"Prince of Pharoahs",3
"3759",3775,"Lorenzen",5
"3760",3776,"Tiesto",7
"3761",3777,"U S Delta Force",2
"3762",3778,"Bourbon Rising",1
"3763",3779,"Positive Impact",3
"3764",3780,"Stop Asking",5
"3765",3781,"Perfect View",2
"3766",3782,"Sweet Timing",2
"3767",3783,"Valedictorian",2
"3768",3784,"Plainsman",4
"3769",3785,"Louisiana Lady",2
"3770",3786,"Pioneerof New York",2
"3771",3787,"Curlin Beauty",3
"3772",3788,"Minit to Stardom",3
"3773",3789,"Hidden Facts",3
"3774",3790,"Erin More",7
"3775",3791,"First in Command",7
"3776",3792,"Victorine (FR)",1
"3777",3793,"Complicit",2
"3778",3794,"Bramble Queen",7
"3779",3795,"Allure Fortune",3
"3780",3796,"Courted",8
"3781",3797,"Imincomunicado",5
"3782",3798,"Memories of Peter",7
"3783",3799,"Violencia",3
"3784",3800,"Seven X Tippet",3
"3785",3801,"Curlin's Knight",7
"3786",3802,"Cobble Hill",4
"3787",3803,"Rare Gift",3
"3788",3804,"Princess Fawzia",2
"3789",3805,"Melisande",5
"3790",3806,"Gyoza",8
"3791",3807,"Soulmate",3
"3792",3808,"Spanish Point",7
"3793",3809,"Kemba",7
"3794",3810,"Little Farina",3
"3795",3811,"Dream'n Demon",5
"3796",3812,"Oso Negro",3
"3797",3813,"Dealin' Stelen",3
"3798",3814,"Bucked Tooth",3
"3799",3815,"Adriatic Holiday",3
"3800",3816,"Leading Factor",3
"3801",3817,"Tizme Bobby McGee",3
"3802",3818,"Swamp Rat",7
"3803",3819,"The Big S",3
"3804",3820,"Imperial Hint",3
"3805",3821,"Brown Buckeye",3
"3806",3822,"Princesa Caroline",5
"3807",3823,"Laughable",2
"3808",3824,"Boxer Rebellion",6
"3809",3825,"Our Little Jewel",7
"3810",3826,"Bramble Berry",2
"3811",3827,"Cove Bay",3
"3812",3828,"Leah Chase",5
"3813",3829,"Mandatory",2
"3814",3830,"Ethos",3
"3815",3831,"Beachwalker",6
"3816",3832,"Wow Cat (CHI)",7
"3817",3833,"Structor",2
"3818",3834,"Andesite",2
"3819",3835,"Our Country",1
"3820",3836,"No Word",7
"3821",3837,"No Lime",7
"3822",3838,"The Gray Blur",2
"3823",3839,"Olympic Village",3
"3824",3840,"Going for Gold",3
"3825",3841,"Border Town",2
"3826",3842,"Motataabeq",7
"3827",3843,"Odin's Steed",3
"3828",3844,"Paynter Fest",8
"3829",3845,"Tallestofthetall",3
"3830",3846,"She's So Shea D",3
"3831",3847,"Bonus Points",1
"3832",3848,"Selflessly",1
"3833",3849,"Crystalle",7
"3834",3850,"Jazzique (IRE)",1
"3835",3851,"Ava K's Girl",3
"3836",3852,"Renninas Rose",8
"3837",3853,"Bongga",4
"3838",3854,"Tempus",5
"3839",3855,"Kobe",8
"3840",3856,"Strong Legacy",4
"3841",3857,"Frammento",6
"3842",3858,"Scholar Athlete",2
"3843",3859,"John Jones",2
"3844",3860,"Paradise Pride",3
"3845",3861,"Runaway Star",3
"3846",3862,"Silky Blue",3
"3847",3863,"Always Forgiven",8
"3848",3864,"Aquariva",8
"3849",3865,"High North",3
"3850",3866,"Cryptographer",6
"3851",3867,"My Father's Eyes",5
"3852",3868,"Pistoleiro",5
"3853",3869,"Street Trust",7
"3854",3870,"Gorgeous Charli",5
"3855",3871,"Katama Moonlight",9
"3856",3872,"Perpetrate",8
"3857",3873,"Jade's Dream",3
"3858",3874,"Destiny's Charge",3
"3859",3875,"Driftwood",5
"3860",3876,"Carters Got Sass",5
"3861",3877,"Pacquiao",8
"3862",3878,"Here Comes Jackie",2
"3863",3879,"All Quality",7
"3864",3880,"Highland Glory",5
"3865",3881,"Moonlit Fantasy",5
"3866",3882,"Shekky Shebaz",7
"3867",3883,"Hawkish",3
"3868",3884,"Sonneman",7
"3869",3885,"Neptune's Storm",2
"3870",3886,"Taos (FR)",2
"3871",3887,"Ya Primo (CHI)",2
"3872",3888,"Tiz the Law",7
"3873",3889,"Big City Bob",7
"3874",3890,"Gozilla",4
"3875",3891,"Truculent",5
"3876",3892,"Don Juan Kitten",2
"3877",3893,"Sul Moon",2
"3878",3894,"Voodoo Zip",2
"3879",3895,"Startup Nation",2
"3880",3896,"Good Shabbos",7
"3881",3897,"Yellow Brick Road",3
"3882",3898,"Four Wheel Drive",3
"3883",3899,"Tomato Bill",3
"3884",3900,"Sistercharlie (IRE)",1
"3885",3901,"Mrs. Sippy",2
"3886",3902,"Lantiz",2
"3887",3903,"Wicked Whisper",3
"3888",3904,"Frank's Rockette",7
"3889",3905,"Slam Dunk",7
"3890",3906,"Quality Response",7
"3891",3907,"Snappy Landing",9
"3892",3908,"Proschema",8
"3893",3909,"Subsidiary",7
"3894",3910,"Elegant Rose",7
"3895",3911,"Will Take Over",7
"3896",3912,"Can't Pass It Up",2
"3897",3913,"Decorated Ace",7
"3898",3914,"Seaside Dancer",2
"3899",3915,"Carrier Landing",3
"3900",3916,"Number One Dillon",3
"3901",3917,"Goldwood",3
"3902",3918,"Dynatail",3
"3903",3919,"Lady Mamba",3
"3904",3920,"Mominou",3
"3905",3921,"New and Improved",2
"3906",3922,"Souper Escape",2
"3907",3923,"Talabaat",3
"3908",3924,"My Friend Frank",2
"3909",3925,"Love My Honey",3
"3910",3926,"Paret (AUS)",2
"3911",3927,"Manitoulin",2
"3912",3928,"Perfect Kind",3
"3913",3929,"Temperance",5
"3914",3930,"Baci",3
"3915",3931,"Leeway",3
"3916",3932,"Bellsinthewood (IRE)",5
"3917",3933,"Delete the Tweet",2
"3918",3934,"Solo Artist",3
"3919",3935,"Wajeeha",1
"3920",3936,"Game Boy Benny",7
"3921",3937,"Empirically",3
"3922",3938,"Championship Alley",3
"3923",3939,"Imperial Might",9
"3924",3940,"Queen Nekia",3
"3925",3941,"Al Shamkhah",3
"3926",3942,"Bad Dude",2
"3927",3943,"Kahramani",5
"3928",3944,"Broken English",6
"3929",3945,"Seductive (IRE)",2
"3930",3946,"Don't Tell Flora",3
"3931",3947,"Knight Train",7
"3932",3948,"Data Analytics",3
"3933",3949,"Held Accountable",1
"3934",3950,"Forever Poe",3
"3935",3951,"Gunman",3
"3936",3952,"Count Down",3
"3937",3953,"Vitesse",3
"3938",3954,"Stella B.",7
"3939",3955,"Edict",3
"3940",3956,"Summer Fortune",5
"3941",3957,"Barista Vixen",5
"3942",3958,"Undine",5
"3943",3959,"Bells of War",3
"3944",3960,"Princess Pao",3
"3945",3961,"Simply Breathless (GB)",2
"3946",3962,"Candy Store (IRE)",5
"3947",3963,"Pepper Sprout",3
"3948",3964,"Speightstown Gal",3
"3949",3965,"Bellavia",3
"3950",3966,"Life On Top",3
"3951",3967,"Price Target",2
"3952",3968,"Jamflowman",7
"3953",3969,"Hewhomustnotbnamed",8
"3954",3970,"Firewater Jake",2
"3955",3971,"Dreamzapper",8
"3956",3972,"Pythagorean",2
"3957",3973,"Star Command",7
"3958",3974,"Trickle In",2
"3959",3975,"Las Ramblas",2
"3960",3976,"Noble Enterprise",2
"3961",3977,"Swayed",8
"3962",3978,"Karakontie Flyer",3
"3963",3979,"Evocative",3
"3964",3980,"One Time Around",7
"3965",3981,"Ill Will",1
"3966",3982,"Candy Flower",3
"3967",3983,"Bound for Nowhere",3
"3968",3984,"Made You Look",7
"3969",3985,"Sand Dancer",3
"3970",3986,"Axtell",3
"3971",3987,"Brother Brad",9
"3972",3988,"Will Sing for Wine",3
"3973",3989,"Onthewingsoflou",5
"3974",3990,"Bricco",2
"3975",3991,"Beg to Differ",6
"3976",3992,"Box N Score",2
"3977",3993,"Stare Decisis",2
"3978",3994,"Magic Star",8
"3979",3995,"Diamond King",3
"3980",3996,"Buy Land and See",2
"3981",3997,"Irish Mias",7
"3982",3998,"Talking",2
"3983",3999,"Native Dawn",9
"3984",4000,"Blurred Line",2
"3985",4001,"Hollywood Handsome",1
"3986",4002,"Declined",3
"3987",4003,"Hurricane Jake",7
"3988",4004,"Cain V and D C",3
"3989",4005,"Growth Engine",2
"3990",4006,"The Rock Says",2
"3991",4007,"Verve's Humor",8
"3992",4008,"Bemma's Boy",2
"3993",4009,"Wilderness Gate",2
"3994",4010,"Impazible Donna",3
"3995",4011,"Ghostghostghost",3
"3996",4012,"Helen by Night",5
"3997",4013,"Comical",3
"3998",4014,"Shippy",7
"3999",4015,"Buxom Beast",6
"4000",4016,"Integral",5
"4001",4017,"Lula's Roadrunner",3
"4002",4018,"His Glory",3
"4003",4019,"Listing",3
"4004",4020,"Abyssinian",3
"4005",4021,"Fully Loaded",8
"4006",4022,"Dottie's Spirit",7
"4007",4023,"Derby Memories",4
"4008",4024,"Arguto",3
"4009",4025,"Overland",3
"4010",4026,"Dazzling Okie",4
"4011",4027,"Soul P Say",3
"4012",4028,"Lotta Ott",3
"4013",4029,"Bird Tycoon",5
"4014",4030,"Drop a Hint",3
"4015",4031,"Mylastfirstkiss",3
"4016",4032,"Saloon Girl",3
"4017",4033,"Mr Havercamp",2
"4018",4034,"March to the Arch",4
"4019",4035,"First Premio",5
"4020",4036,"Accabonac Harbor",3
"4021",4037,"Warm",5
"4022",4038,"Nosey Josy",5
"4023",4039,"By Your Side",3
"4024",4040,"Raging Whiskey",3
"4025",4041,"Zyramid",7
"4026",4042,"Kickin' Kirby",3
"4027",4043,"Peddlers Pride",8
"4028",4044,"High Tide",8
"4029",4045,"Hometown Pride",8
"4030",4046,"Vaya Con Dios",5
"4031",4047,"Irked",3
"4032",4048,"Pharoah Cat",8
"4033",4049,"Originator",3
"4034",4050,"Catch a Thrill",9
"4035",4051,"Paper Clip",3
"4036",4052,"Field Pass",2
"4037",4053,"Decorated Invader",1
"4038",4054,"Mr Jaggers",2
"4039",4055,"Enforceable",2
"4040",4056,"Cardiac Kid",2
"4041",4057,"Mr Everything",2
"4042",4058,"Bozzini",5
"4043",4059,"First Wave",2
"4044",4060,"Prosperity",3
"4045",4061,"Secret Message",2
"4046",4062,"Mitchell Road",2
"4047",4063,"Ruler of the Nile",8
"4048",4064,"El Asesino",1
"4049",4065,"Where Paradise Lay",3
"4050",4066,"Market King",3
"4051",4067,"Uber Kirk",3
"4052",4068,"Derby Champagne",2
"4053",4069,"Coltrane",2
"4054",4070,"Themanbehindtheman",2
"4055",4071,"Basha",2
"4056",4072,"Gray Sky",2
"4057",4073,"Morning Gold",2
"4058",4074,"Lucky Jingle",7
"4059",4075,"Pearlescent",2
"4060",4076,"Foreign Exchange",1
"4061",4077,"Sign of the Times",3
"4062",4078,"Keeping the Peace",8
"4063",4079,"Passcode",3
"4064",4080,"Hot Mesa",3
"4065",4081,"Unlikely",3
"4066",4082,"Blame the Cake",3
"4067",4083,"South Africa",3
"4068",4084,"No Salt",5
"4069",4085,"Free to Fly",2
"4070",4086,"Comic Kitten",2
"4071",4087,"Belle Laura",2
"4072",4088,"Bohemian Bourbon",3
"4073",4089,"Midnight Fantasy",3
"4074",4090,"Lyrical Lady",9
"4075",4091,"Star of the West",3
"4076",4092,"Torres Del Paine",8
"4077",4093,"Pete's Play Call",8
"4078",4094,"Hijacker",3
"4079",4095,"Just Fly",8
"4080",4096,"Ain't None Lucky",3
"4081",4097,"Project Whiskey",7
"4082",4098,"Double Down Dare",3
