horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury,under_raced_2019,under_raced_2020,under_raced_2021,ever_under_raced
85,Irish Banker,13,NA,NA,NA,NA,1245.6941538461538,4.538461538461538,4.083333333333333,2.1804555524366283,5.5670973855811905,115.53846153846153,0,NA,NA,-1579.277857605144,8,14,20,27.25,92,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
86,Miss Allison,2,NA,NA,NA,NA,1508.76,7,4,1.8803714460479948,6.195992308335239,120.5,0,NA,NA,-5615.694701903081,55,55,55,55,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
87,Turco Bravo (CHI),9,NA,NA,NA,NA,1866.392,3.111111111111111,3.888888888888889,2.0510029660171396,4.905367007531525,123,0,NA,NA,-1173.7135199589875,9,22.5,29.5,42.75,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
88,Let Me Go First,4,NA,NA,NA,NA,1936.242,4.75,3,2.1379092251292757,3.967320783029402,118.25,1,2019-03-30,NA,-4126.08936118233,23,24.5,26,31,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
89,Admiral Blue,6,NA,NA,NA,NA,1726.692,3.3333333333333335,4.6,2.058860371531195,3.63134907786062,120.33333333333333,0,NA,NA,-1150.3077559893754,15,21,23,30,32,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
90,Halloween Horror,11,NA,NA,NA,NA,1673.352,3.5454545454545454,3.9,1.9545413676285388,5.549298441052145,118.0909090909091,0,NA,NA,-1292.8195267997976,15,17,22.5,30,62,Belmont,Racing,Main Track,Vanned off,23,NA,2019-09-25,2019-09-02,No,1709.92375,1,After The Race,TRUE,NA,FALSE,FALSE,FALSE,FALSE
91,Shamcat,7,NA,NA,NA,NA,1666.8205714285714,5.142857142857143,6.857142857142857,1.9031232334503134,5.020847209630741,122.42857142857143,0,NA,NA,-1670.7293109465495,7,15,21.5,28,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
92,Indian Guide,9,NA,NA,NA,NA,1385.824,3.888888888888889,5.444444444444445,1.9182543127771718,6.176588859046786,121.66666666666667,0,NA,NA,-1174.2711312761337,21,22,28,37.75,75,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
93,Outplay,4,NA,NA,NA,NA,1508.76,3.5,4,2.1614611197851823,5.4995718626704715,121.25,0,NA,NA,-1976.35144054391,14,18.5,23,28,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
94,Dublinthepleasure,2,NA,NA,NA,NA,1609.344,4,3.5,2.038285421558661,4.6850520487449625,124,0,NA,NA,-1889.514154549477,29,29,29,29,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
95,Shalako,11,NA,NA,NA,NA,1783.0800000000002,4.181818181818182,5.181818181818182,2.029109747670672,4.725892135360717,121.72727272727273,0,NA,NA,-1924.547510969713,17,23.75,31,45.5,53,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
96,Toohottoevenspeak,17,17,11,1,0,1485.0931764705883,4.9411764705882355,4.25,2.1003437505674185,5.812993465508949,119.58823529411765,0,NA,NA,-1107.881713603134,7,9,12,15.25,125,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,TRUE,TRUE,TRUE
97,Its All Relevant,7,7,12,4,0,1580.6057142857144,2.2857142857142856,3.333333333333333,2.0428648915136347,6.382350024225144,122.42857142857143,0,NA,NA,-1855.276885336754,20,24.25,28,32.5,218,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE
98,E J's Legacy,1,NA,NA,NA,NA,1609.344,6,5,2.1669467418624095,5.935705690410609,121,0,NA,NA,-2836.478751112718,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
99,Fifty,3,NA,NA,NA,NA,1609.344,5.666666666666667,3.6666666666666665,2.0455760517257633,6.790485260174664,117.66666666666667,1,2019-01-04,NA,-2103.1551501397325,21,24.25,27.5,30.75,34,Aqueduct,Racing,Main Track,Vanned off,19,34,2019-01-04,2018-12-16,No,1609.34,1,After The Race,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
100,Gio d'Oro,7,7,4,8,0,1724.297142857143,3.857142857142857,2.2857142857142856,2.1782848617066226,5.481526082062049,121.71428571428571,0,NA,NA,-978.914244591909,23,31.5,46.5,48,167,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,TRUE,FALSE,TRUE
101,Blugrascat's Smile,11,12,14,8,1,1728.2160000000001,3.5454545454545454,3.2727272727272725,1.9006782247548037,4.8973151881900225,120.63636363636364,0,NA,NA,-956.4183485765972,21,22.75,27,45,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
102,Storm Prophet,8,NA,NA,NA,NA,1722.501,2.75,3.142857142857143,2.0453589505909107,4.21620665708768,121.25,0,NA,NA,-864.683485907877,14,32,52,66.5,75,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
103,Cause I'm Alex,4,NA,NA,NA,NA,1885.95,2.75,3.5,1.9258422619267366,3.9073127673429195,120.75,0,NA,NA,-1828.593174930414,15,34.5,54,62,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
104,Papa Shot,6,NA,NA,NA,NA,1575.816,3.1666666666666665,4.5,2.0658177078551847,4.330125063693618,121.66666666666667,0,NA,NA,-933.7503648673896,14,29,34,41,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
105,Singapore Trader,5,7,9,1,2,1629.4608,5.2,4,1.718902848922163,5.081210848722293,120.2,0,NA,NA,-1670.2730524427711,21,21.75,26,88.75,265,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
106,Midnight Crossing,6,NA,NA,NA,NA,1341.1200000000001,5,3.666666666666667,1.9544509281477744,4.151055111537752,122.5,0,NA,NA,-1054.141112337425,14,18,19,22,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
107,Mrs Vargas,2,NA,NA,NA,NA,1207.008,2,3,2.004498794582588,5.668226342655609,122,0,NA,NA,-1059.1603113251667,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
108,Know Point Given,14,NA,NA,NA,NA,1415.3605714285713,5.071428571428571,4.3076923076923075,2.38782413598916,5.539412829193208,121.85714285714286,0,NA,NA,-2119.493032920314,7,12,21,27,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
109,Frosty Linz,9,NA,NA,NA,NA,1397,5,3.2222222222222223,2.059516846824016,6.3095243263800445,123.33333333333333,0,NA,NA,-1132.685606678495,27,27.75,32,44,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
110,Flying Pleasantly,10,NA,NA,NA,NA,1277.4168,5.1,3.5555555555555554,2.170076182884061,5.049312194597607,121.2,0,NA,NA,-1702.0988059950762,12,21,30,49,82,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
111,Way Over Budget,3,NA,NA,NA,NA,1274.064,4.666666666666667,7,2.2701607536037596,5.89798709464486,120,0,NA,NA,-1101.9154547486114,16,17.25,18.5,19.75,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
112,Big Expense,10,NA,NA,NA,NA,1528.8768,4.5,5.222222222222222,2.523112529368151,5.081503316992545,122.2,0,NA,NA,-2169.2112425133255,17,20,28,37,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
113,Needs No Ice,8,NA,NA,NA,NA,1659.636,4,4.571428571428571,2.0891963996787197,4.984455827552371,123.5,0,NA,NA,-1297.5316204864523,21,24,27,46,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
114,Promise Me Roses,12,NA,NA,NA,NA,1341.1200000000001,3.583333333333333,5.2727272727272725,2.132969310188164,4.941798852629945,122.75,0,NA,NA,-1660.5960350249702,14,20.5,28,38.5,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
115,Low Is Laine,8,NA,NA,NA,NA,1659.636,6.5,5,1.966258087388378,3.8881750383105356,119.75,0,NA,NA,-2173.776924556466,23,26.5,28,47.5,60,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
116,Got the Gist,4,NA,NA,NA,NA,1634.49,4.25,5.75,1.8624875730182262,4.745842713445265,123,0,NA,NA,-3522.0238327600205,26,32,38,53.5,69,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
117,Reyana Reya Dreams,4,NA,NA,NA,NA,1282.446,6.25,3.5,1.7484175692843031,5.8898267104113176,119,0,NA,NA,-1755.894974198151,23,25,27,27,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
118,Youmakemeblush,1,NA,NA,NA,NA,1609.344,6,3,2.0446050084705982,6.774218965435739,121,0,NA,NA,-521.8062933120626,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
119,Monteleone,4,NA,NA,NA,NA,1433.3220000000001,4.5,6.333333333333333,1.9205400290350358,5.4229172093483085,120.75,0,NA,NA,-956.5376366778972,5,23.5,42,173,304,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
120,Trustworthy,4,NA,NA,NA,NA,1609.344,2.5,2.3333333333333335,1.9540863114634064,3.021664915637906,122.25,0,NA,NA,-928.1404789600904,27,35.5,44,65.5,87,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
121,Unpredictable,2,NA,NA,NA,NA,1760.22,4,2,1.8456143257390671,4.000317750569523,119,0,NA,NA,-1408.2887290565202,22,22,22,22,22,Aqueduct,Racing,Main Track,Bowed Tendon,22,13,2019-01-27,2019-01-05,No,1911.09125,1,Unknown,TRUE,NA,FALSE,FALSE,FALSE,FALSE
122,Playwright,5,10,11,15,5,1468.5264,4.2,4.25,2.0821277572080605,3.501834538279619,120.6,0,NA,NA,-1355.808958734119,33,39,59.5,104,182,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
123,Expert,7,NA,NA,NA,NA,1594.9748571428572,1.8571428571428572,3.8,2.0635124433158127,5.338496496874032,122.71428571428571,0,NA,NA,-1051.854310627393,20,21.25,23,24.75,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
124,Stronger,1,NA,NA,NA,NA,1609.344,6,NA,1.8770050163007943,4.45391862240786,122,0,NA,NA,-1207.8588208153346,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
125,Intoxicologist,4,NA,NA,NA,NA,1559.0520000000001,3.5,5,2.1268676267549216,5.853177289894202,119.5,0,NA,NA,-1233.9903441987442,26,28,30,42.5,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
126,Delta Gamma,6,NA,NA,NA,NA,1374.6480000000001,6,3.8,1.9400101548880233,6.258346315023006,120,0,NA,NA,-2312.330010152723,22,26,28,28,210,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
127,Cornetta's Choice,2,NA,NA,NA,NA,1609.344,3.5,6.5,1.9526279151086419,4.420974186766846,120,0,NA,NA,-1132.7152511094268,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
128,Bee'snbee's,5,NA,NA,NA,NA,1609.344,3,4.2,1.9869925355188198,3.6115878159826718,120.6,0,NA,NA,-1627.0760942885545,13,17.5,23.5,35.25,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
129,Winifred J,8,NA,NA,NA,NA,1269.873,3.625,3,2.5109161918720453,4.918417497455515,119.875,1,2019-02-03,NA,-1804.1883673304944,16,27,32,47.5,160,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
130,Sarah's Rainbow,9,NA,NA,NA,NA,1553.464,7.111111111111111,3.3333333333333335,1.8083705021758913,4.100962063670217,119.22222222222223,0,NA,NA,-2709.06732833063,13,21,25.5,35.25,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
131,Turn and Bern,6,NA,NA,NA,NA,1525.524,3.6666666666666665,3,1.6949363273810958,4.190729594148609,121.83333333333333,0,NA,NA,-1245.2407280815642,30,34,37,40,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
132,Anne's Song,7,NA,NA,NA,NA,1365.0685714285714,3.8571428571428568,5.714285714285714,2.0776621137145,4.015984576100391,124.28571428571429,1,2019-05-24,NA,-2185.864167457272,20,21,21.5,25.75,28,Belmont,Racing,Widener Turf,Vanned off,28,NA,2019-05-24,2019-04-26,Yes,1408.176,1,Backstretch,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
133,Bourbon High,9,NA,NA,NA,NA,1274.064,4.888888888888889,4,1.9283472555910848,5.8390462468681825,122.66666666666667,0,NA,NA,-1239.1718568670155,19,21.5,24,47,135,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
134,Joule,8,NA,NA,NA,NA,1559.0520000000001,5,3.625,1.9738497524305387,4.102653697983106,124.125,0,NA,NA,-1617.5964237362598,19,20.5,22,39,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
135,Overtime Olivia,11,NA,NA,NA,NA,1234.44,5.090909090909091,3,2.1539002700712824,5.161799260948028,122.63636363636364,0,NA,NA,-1032.4055590966595,11,21.25,27.5,34.75,92,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
136,Dreamers and Me,1,NA,NA,NA,NA,1307.592,6,1,0.9951913432450222,1.4465200295154998,121,0,NA,NA,-1682.9674748947552,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
137,Mrs. Orb,8,8,6,5,0,1621.9170000000001,3.125,4.142857142857143,1.8213892044941768,4.72125304817151,122.625,0,NA,NA,-1423.223083011462,18,24.5,28,41,181,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE
138,Sonic Force,1,NA,NA,NA,NA,1307.592,8,4,1.965268957286258,1.7917153090980895,121,0,NA,NA,-7573.888791517782,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
139,Eye Luv Lulu,7,NA,NA,NA,NA,1264.4845714285716,2.5714285714285716,4,2.2751640259679515,5.935037109047828,121.71428571428571,0,NA,NA,-806.2303154535147,35,41.75,55.5,70.75,100,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
140,Almithmaar,2,NA,NA,NA,NA,1357.884,2,3.5,2.015125633285437,4.045354340666927,121,0,NA,NA,-423.1116162658208,49,49,49,49,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
141,Preservationist,7,NA,NA,NA,NA,1753.0354285714286,2.142857142857143,3.142857142857143,2.2082395469543976,4.7955935584194265,120.71428571428571,0,NA,NA,-1160.626240820982,28,28,28,40,110,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
142,Reed Kan,5,5,7,5,0,1267.3584,4.4,3,2.4343213555672976,4.528580707904159,116.8,0,NA,NA,-1070.2017806705903,44,45.5,51.5,93.75,204,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
143,Still Krz,7,NA,NA,NA,NA,1264.4845714285714,3.857142857142857,3.142857142857143,2.189734174255428,4.890836796937127,121.42857142857143,0,NA,NA,-893.9709870334998,21,21,24,49.5,78,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
144,Angry Moon,3,NA,NA,NA,NA,1240.536,5.333333333333333,4,2.26252031838705,2.753798762914056,120,0,NA,NA,-670.8530345464081,22,95.25,168.5,241.75,315,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
145,Hushion,6,7,8,3,1,1307.592,4,3.1666666666666665,2.1153288968966457,4.974872382530216,120.5,0,NA,NA,-1145.332756325433,27,33,35,37,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
146,Castle Casanova,5,NA,NA,NA,NA,1388.0592,2.2,4,2.0413068345621976,5.01865039426828,119.6,0,NA,NA,-1126.0448627258183,4,34,45,46.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
147,Top of the Mint,5,5,6,4,0,1307.592,4,4,1.7355043060494437,2.9765965537856953,118.8,0,NA,NA,-1172.742972202722,35,41,45.5,54.5,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
148,Smooth Tales,4,NA,NA,NA,NA,1433.3220000000001,3.75,2.5,2.189955730086547,5.305187733324086,118.25,0,NA,NA,-1158.8735758342457,31,32.5,34,84.5,135,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
149,Jack Bo,6,7,8,3,1,1357.884,4.666666666666667,5.833333333333333,2.1577901850341425,3.7971241561582687,118.16666666666667,0,NA,NA,-1617.653040611335,13,31,34,49,233,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
150,Fleet Warrior,8,11,6,4,3,1269.873,5.125,5,2.023071421640689,4.564125935948319,120.125,1,2019-11-10,NA,-1921.4918685005025,18,30,36,44,149,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
151,Big Browning,3,NA,NA,NA,NA,1274.064,8.666666666666666,5,1.949236825589753,5.3370215750087135,119.66666666666667,0,NA,NA,-1497.8611783371996,34,76.25,118.5,160.75,203,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
152,Therisastormbrewin,2,2,1,15,0,1257.3,6.5,4,3.98610046240554,2.624356642495304,119.5,0,NA,NA,-994.2017220129736,195,195,195,195,195,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,TRUE,TRUE,FALSE,TRUE
153,Pour It Out,4,NA,NA,NA,NA,1282.446,6.25,5.75,2.01356800320105,3.868364624525036,118.5,0,NA,NA,-3632.8129626519194,21,24.5,28,31,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
154,Fully Vested,6,NA,NA,NA,NA,1173.48,2.5,4.4,2.362948041613461,6.283225317014855,121.83333333333333,0,NA,NA,-676.2222833020205,35,45,56,63,130,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
155,Wegotoldyougotsold,4,5,8,1,1,1232.154,4,3.75,1.996351693045704,4.869324863494084,122.25,0,NA,NA,-436.66806327580616,21,21,21,35.5,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
156,The Caretaker,9,13,7,4,4,1329.944,2.7777777777777777,5.25,1.9747776647925903,5.8177546979817025,122.44444444444444,0,NA,NA,-1120.7415691822105,28,36,37.5,58.75,64,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
157,Bon Raison,17,20,6,2,3,1390.4258823529412,3.176470588235294,4.411764705882353,2.01114553534943,5.597422626064726,120.52941176470588,0,NA,NA,-858.2652862258602,7,13.75,18,24,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
158,Redyornothereicome,6,NA,NA,NA,NA,1290.828,6.166666666666667,4.8,1.6624971935836936,3.9699576478092538,119.5,0,NA,NA,-916.0428253899604,7,20,21,22,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
159,Forced,1,NA,NA,NA,NA,1207.008,6,1,2.1831061382076484,7.863702089679881,121,0,NA,NA,-726.9673789662947,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
160,Have Another,7,NA,NA,NA,NA,1321.961142857143,3.857142857142857,5.428571428571429,2.0371864543702873,4.502543950280823,119,0,NA,NA,-1261.4107934661174,14,16,29,39,47,Belmont,Other,Barn Area,Laminitis - Severe RF,NA,NA,2019-09-20,NA,Yes,NA,1,Starting Gate,TRUE,NA,FALSE,FALSE,FALSE,FALSE
161,Kathryn the Wise,3,NA,NA,NA,NA,1475.232,2.6666666666666665,4,2.0376097329875624,5.4084064648308345,118.33333333333333,0,NA,NA,-1875.6832871192853,52,61.5,71,80.5,90,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
162,Playinwiththeboys,5,NA,NA,NA,NA,1448.4096,4.6,4.4,2.028812302388009,5.898968447614741,119.2,0,NA,NA,-911.563301717233,26,29.75,33.5,37,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
163,Pauseforthecause,9,NA,NA,NA,NA,1318.768,2.4444444444444446,2.2222222222222223,2.050777309275921,5.757856426087842,120.22222222222223,0,NA,NA,-949.5047177404016,26,32.25,39.5,52.25,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
164,Starlite Mission,12,NA,NA,NA,NA,1349.502,3.75,4.090909090909091,2.047228723950108,5.802883949963,121.08333333333333,0,NA,NA,-929.9343448163676,11,20.5,25,34.5,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
165,Sunset Ridge,1,NA,NA,NA,NA,1408.176,5,4,2.043557338643641,5.318077775278964,120,0,NA,NA,-1172.8105369065067,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
166,Palladian Bridge,3,NA,NA,NA,NA,1274.064,5,4.666666666666667,2.0519538475533246,4.453950908353787,119,0,NA,NA,-1253.6706923243642,34,36,38,40,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
167,Silly Sister,2,NA,NA,NA,NA,1508.76,6.5,5.5,1.8367979887851458,3.845072837259412,120.5,0,NA,NA,-2343.4594180788945,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
168,Byself,1,NA,NA,NA,NA,1408.176,8,2,2.0668943069346697,5.583487147254621,120,0,NA,NA,-2080.929652846899,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
169,Never Nevermore,2,NA,NA,NA,NA,1810.512,1,2,2.211736630232036,4.874603259155599,122.5,0,NA,NA,-2335.626391836103,44,44,44,44,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
