horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury
98,E J's Legacy,1,NA,NA,NA,NA,1609.344,6,5,2.1669467418624095,5.935705690410609,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
99,Fifty,3,NA,NA,NA,NA,1609.344,5.666666666666667,3.6666666666666665,2.0455760517257646,6.7904852601746635,117.66666666666667,1,2019-01-04,NA,42.33832262265973,21,24.25,27.5,30.75,34,Aqueduct,Racing,Main Track,Vanned off,19,34,2019-01-04,2018-12-16,No,1609.34,1,After The Race,TRUE,TRUE
100,Gio d'Oro,7,7,4,8,0,1724.297142857143,3.857142857142857,2.2857142857142856,2.178284861706626,5.481526082062038,121.71428571428571,0,NA,NA,30.524571644426413,23,31.5,46.5,48,167,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
101,Blugrascat's Smile,11,12,14,8,1,1728.2160000000001,3.5454545454545454,3.2727272727272725,1.9006782247548004,4.897315188190028,120.63636363636364,0,NA,NA,25.747949438219365,21,22.75,27,45,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
102,Storm Prophet,8,NA,NA,NA,NA,1722.501,2.75,3.142857142857143,2.045358950590911,4.216206657087685,121.25,0,NA,NA,35.579478602938494,14,32,52,66.5,75,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
103,Cause I'm Alex,4,NA,NA,NA,NA,1885.95,2.75,3.5,1.9258422619267273,3.907312767342918,120.75,0,NA,NA,NA,15,34.5,54,62,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
104,Papa Shot,6,NA,NA,NA,NA,1575.816,3.1666666666666665,4.5,2.065817707855185,4.330125063693618,121.66666666666667,0,NA,NA,30.599822685724746,14,29,34,41,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
105,Singapore Trader,5,7,9,1,2,1629.4608,5.2,4,1.7189028489221696,5.081210848722275,120.2,0,NA,NA,10.467647101213707,21,21.75,26,88.75,265,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
106,Midnight Crossing,6,NA,NA,NA,NA,1341.1200000000001,5,3.666666666666667,1.9544509281477638,4.15105511153776,122.5,0,NA,NA,NA,14,18,19,22,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
107,Mrs Vargas,2,NA,NA,NA,NA,1207.008,2,3,2.004498794582596,5.668226342655586,122,0,NA,NA,NA,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
108,Know Point Given,14,NA,NA,NA,NA,1415.3605714285713,5.071428571428571,4.3076923076923075,2.3878241359891574,5.539412829193208,121.85714285714286,0,NA,NA,47.97916828331866,7,12,21,27,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
109,Frosty Linz,9,NA,NA,NA,NA,1397,5,3.2222222222222223,2.059516846824016,6.3095243263800445,123.33333333333333,0,NA,NA,39.65723878339524,27,27.75,32,44,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
110,Flying Pleasantly,10,NA,NA,NA,NA,1277.4168,5.1,3.5555555555555554,2.1700761828840593,5.049312194597606,121.2,0,NA,NA,NA,12,21,30,49,82,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
111,Way Over Budget,3,NA,NA,NA,NA,1274.064,4.666666666666667,7,2.2701607536037476,5.897987094644876,120,0,NA,NA,NA,16,17.25,18.5,19.75,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
112,Big Expense,10,NA,NA,NA,NA,1528.8768,4.5,5.222222222222222,2.523112529368154,5.081503316992536,122.2,0,NA,NA,58.4124921428195,17,20,28,37,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
113,Needs No Ice,8,NA,NA,NA,NA,1659.636,4,4.571428571428571,2.089196399678717,4.984455827552371,123.5,0,NA,NA,35.342409895499024,21,24,27,46,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
114,Promise Me Roses,12,NA,NA,NA,NA,1341.1200000000001,3.583333333333333,5.2727272727272725,2.132969310188163,4.941798852629945,122.75,0,NA,NA,69.59170729423342,14,20.5,28,38.5,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
115,Low Is Laine,8,NA,NA,NA,NA,1659.636,6.5,5,1.9662580873883764,3.8881750383105356,119.75,0,NA,NA,54.31546232561502,23,26.5,28,47.5,60,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
116,Got the Gist,4,NA,NA,NA,NA,1634.49,4.25,5.75,1.862487573018217,4.74584271344529,123,0,NA,NA,66.00871250221874,26,32,38,53.5,69,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
117,Reyana Reya Dreams,4,NA,NA,NA,NA,1282.446,6.25,3.5,1.7484175692842954,5.889826710411327,119,0,NA,NA,29.89256154567622,23,25,27,27,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
118,Youmakemeblush,1,NA,NA,NA,NA,1609.344,6,3,2.0446050084705982,6.774218965435739,121,0,NA,NA,27.629373860899303,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
119,Monteleone,4,NA,NA,NA,NA,1433.3220000000001,4.5,6.333333333333333,1.9205400290350405,5.422917209348296,120.75,0,NA,NA,49.56848529430255,5,23.5,42,173,304,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
120,Trustworthy,4,NA,NA,NA,NA,1609.344,2.5,2.3333333333333335,1.9540863114634068,3.021664915637906,122.25,0,NA,NA,22.398722791188515,27,35.5,44,65.5,87,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
121,Unpredictable,2,NA,NA,NA,NA,1760.22,4,2,1.8456143257390654,4.0003177505695255,119,0,NA,NA,36.38029269467651,22,22,22,22,22,Aqueduct,Racing,Main Track,Bowed Tendon,22,13,2019-01-27,2019-01-05,No,1911.09125,1,Unknown,TRUE,NA
122,Playwright,5,10,11,15,5,1468.5264,4.2,4.25,2.082127757208053,3.5018345382796285,120.6,0,NA,NA,36.31225745402903,33,39,59.5,104,182,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
123,Expert,7,NA,NA,NA,NA,1594.9748571428572,1.8571428571428572,3.8,2.0635124433158127,5.338496496874033,122.71428571428571,0,NA,NA,42.96306020095544,20,21.25,23,24.75,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
124,Stronger,1,NA,NA,NA,NA,1609.344,6,NA,1.8770050163007943,4.45391862240786,122,0,NA,NA,58.96231679705992,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
125,Intoxicologist,4,NA,NA,NA,NA,1559.0520000000001,3.5,5,2.1268676267549216,5.853177289894202,119.5,0,NA,NA,40.19374788597096,26,28,30,42.5,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
126,Delta Gamma,6,NA,NA,NA,NA,1374.6480000000001,6,3.8,1.9400101548880235,6.258346315023006,120,0,NA,NA,60.51839214098561,22,26,28,28,210,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
127,Cornetta's Choice,2,NA,NA,NA,NA,1609.344,3.5,6.5,1.952627915108643,4.420974186766844,120,0,NA,NA,40.27608451985907,42,42,42,42,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
128,Bee'snbee's,5,NA,NA,NA,NA,1609.344,3,4.2,1.98699253551882,3.6115878159826713,120.6,0,NA,NA,38.382431350904476,13,17.5,23.5,35.25,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
129,Winifred J,8,NA,NA,NA,NA,1269.873,3.625,3,2.510916191872051,4.918417497455517,119.875,1,2019-02-03,NA,40.210994513448185,16,27,32,47.5,160,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
130,Sarah's Rainbow,9,NA,NA,NA,NA,1553.464,7.111111111111111,3.3333333333333335,1.8083705021758913,4.100962063670217,119.22222222222223,0,NA,NA,63.251399005078454,13,21,25.5,35.25,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
131,Turn and Bern,6,NA,NA,NA,NA,1525.524,3.6666666666666665,3,1.6949363273810931,4.190729594148617,121.83333333333333,0,NA,NA,14.076606176228433,30,34,37,40,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
132,Anne's Song,7,NA,NA,NA,NA,1365.0685714285714,3.8571428571428568,5.714285714285714,2.0776621137144997,4.015984576100392,124.28571428571429,1,2019-05-24,NA,50.23640962037965,20,21,21.5,25.75,28,Belmont,Racing,Widener Turf,Vanned off,28,NA,2019-05-24,2019-04-26,Yes,1408.176,1,Backstretch,TRUE,TRUE
133,Bourbon High,9,NA,NA,NA,NA,1274.064,4.888888888888889,4,1.9283472555910848,5.8390462468681825,122.66666666666667,0,NA,NA,NA,19,21.5,24,47,135,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
134,Joule,8,NA,NA,NA,NA,1559.0520000000001,5,3.625,1.9738497524305414,4.102653697983106,124.125,0,NA,NA,45.93513788161717,19,20.5,22,39,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
135,Overtime Olivia,11,NA,NA,NA,NA,1234.44,5.090909090909091,3,2.1539002700712824,5.161799260948029,122.63636363636364,0,NA,NA,NA,11,21.25,27.5,34.75,92,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
136,Dreamers and Me,1,NA,NA,NA,NA,1307.592,6,1,0.9951913432450424,1.4465200295154998,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
137,Mrs. Orb,8,8,6,5,0,1621.9170000000001,3.125,4.142857142857143,1.8213892044941864,4.721253048171505,122.625,0,NA,NA,46.42978754982467,18,24.5,28,41,181,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
138,Sonic Force,1,NA,NA,NA,NA,1307.592,8,4,1.9652689572862576,1.7917153090980904,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
139,Eye Luv Lulu,7,NA,NA,NA,NA,1264.4845714285716,2.5714285714285716,4,2.275164025967946,5.935037109047835,121.71428571428571,0,NA,NA,NA,35,41.75,55.5,70.75,100,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
140,Almithmaar,2,NA,NA,NA,NA,1357.884,2,3.5,2.015125633285437,4.045354340666927,121,0,NA,NA,NA,49,49,49,49,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
141,Preservationist,7,NA,NA,NA,NA,1753.0354285714286,2.142857142857143,3.142857142857143,2.2082395469543976,4.7955935584194265,120.71428571428571,0,NA,NA,31.61793986865927,28,28,28,40,110,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
142,Reed Kan,5,5,7,5,0,1267.3584,4.4,3,2.434321355567305,4.52858070790415,116.8,0,NA,NA,NA,44,45.5,51.5,93.75,204,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
143,Still Krz,7,NA,NA,NA,NA,1264.4845714285714,3.857142857142857,3.142857142857143,2.189734174255429,4.890836796937124,121.42857142857143,0,NA,NA,NA,21,21,24,49.5,78,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
144,Angry Moon,3,NA,NA,NA,NA,1240.536,5.333333333333333,4,2.262520318387045,2.7537987629140708,120,0,NA,NA,NA,22,95.25,168.5,241.75,315,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
145,Hushion,6,7,8,3,1,1307.592,4,3.1666666666666665,2.1153288968966524,4.974872382530217,120.5,0,NA,NA,25.73671044039584,27,33,35,37,70,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
146,Castle Casanova,5,NA,NA,NA,NA,1388.0592,2.2,4,2.0413068345621967,5.01865039426828,119.6,0,NA,NA,19.440928408678573,4,34,45,46.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
147,Top of the Mint,5,5,6,4,0,1307.592,4,4,1.7355043060494517,2.9765965537856953,118.8,0,NA,NA,57.34253841822786,35,41,45.5,54.5,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
148,Smooth Tales,4,NA,NA,NA,NA,1433.3220000000001,3.75,2.5,2.189955730086556,5.305187733324075,118.25,0,NA,NA,33.98445316711144,31,32.5,34,84.5,135,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
149,Jack Bo,6,7,8,3,1,1357.884,4.666666666666667,5.833333333333333,2.1577901850341386,3.7971241561582754,118.16666666666667,0,NA,NA,NA,13,31,34,49,233,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
150,Fleet Warrior,8,11,6,4,3,1269.873,5.125,5,2.023071421640691,4.564125935948319,120.125,1,2019-11-10,NA,NA,18,30,36,44,149,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
151,Big Browning,3,NA,NA,NA,NA,1274.064,8.666666666666666,5,1.9492368255897463,5.3370215750087135,119.66666666666667,0,NA,NA,54.944420171721276,34,76.25,118.5,160.75,203,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
152,Therisastormbrewin,2,2,1,15,0,1257.3,6.5,4,3.986100462405542,2.624356642495303,119.5,0,NA,NA,NA,195,195,195,195,195,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
153,Pour It Out,4,NA,NA,NA,NA,1282.446,6.25,5.75,2.01356800320105,3.868364624525036,118.5,0,NA,NA,NA,21,24.5,28,31,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
154,Fully Vested,6,NA,NA,NA,NA,1173.48,2.5,4.4,2.362948041613458,6.283225317014855,121.83333333333333,0,NA,NA,NA,35,45,56,63,130,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
155,Wegotoldyougotsold,4,5,8,1,1,1232.154,4,3.75,1.9963516930457006,4.869324863494095,122.25,0,NA,NA,NA,21,21,21,35.5,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
156,The Caretaker,9,13,7,4,4,1329.944,2.7777777777777777,5.25,1.9747776647925903,5.817754697981702,122.44444444444444,0,NA,NA,NA,28,36,37.5,58.75,64,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
157,Bon Raison,17,20,6,2,3,1390.4258823529412,3.176470588235294,4.411764705882353,2.011145535349423,5.597422626064734,120.52941176470588,0,NA,NA,NA,7,13.75,18,24,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
158,Redyornothereicome,6,NA,NA,NA,NA,1290.828,6.166666666666667,4.8,1.6624971935836843,3.9699576478092613,119.5,0,NA,NA,NA,7,20,21,22,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
159,Forced,1,NA,NA,NA,NA,1207.008,6,1,2.1831061382076484,7.863702089679881,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
160,Have Another,7,NA,NA,NA,NA,1321.961142857143,3.857142857142857,5.428571428571429,2.0371864543702922,4.502543950280817,119,0,NA,NA,34.94255955179469,14,16,29,39,47,Belmont,Other,Barn Area,Laminitis - Severe RF,NA,NA,2019-09-20,NA,Yes,NA,1,Starting Gate,TRUE,NA
161,Kathryn the Wise,3,NA,NA,NA,NA,1475.232,2.6666666666666665,4,2.037609732987556,5.4084064648308425,118.33333333333333,0,NA,NA,46.11356417362545,52,61.5,71,80.5,90,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
162,Playinwiththeboys,5,NA,NA,NA,NA,1448.4096,4.6,4.4,2.028812302388009,5.898968447614741,119.2,0,NA,NA,28.06605199831686,26,29.75,33.5,37,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
163,Pauseforthecause,9,NA,NA,NA,NA,1318.768,2.4444444444444446,2.2222222222222223,2.0507773092759187,5.757856426087849,120.22222222222223,0,NA,NA,NA,26,32.25,39.5,52.25,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
164,Starlite Mission,12,NA,NA,NA,NA,1349.502,3.75,4.090909090909091,2.047228723950111,5.802883949963001,121.08333333333333,0,NA,NA,31.984992668089504,11,20.5,25,34.5,50,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
165,Sunset Ridge,1,NA,NA,NA,NA,1408.176,5,4,2.043557338643641,5.318077775278964,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
166,Palladian Bridge,3,NA,NA,NA,NA,1274.064,5,4.666666666666667,2.051953847553328,4.453950908353787,119,0,NA,NA,NA,34,36,38,40,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
167,Silly Sister,2,NA,NA,NA,NA,1508.76,6.5,5.5,1.8367979887851469,3.8450728372594103,120.5,0,NA,NA,48.49172644722223,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
168,Byself,1,NA,NA,NA,NA,1408.176,8,2,2.066894306934669,5.583487147254622,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
169,Never Nevermore,2,NA,NA,NA,NA,1810.512,1,2,2.2117366302320347,4.8746032591556006,122.5,0,NA,NA,NA,44,44,44,44,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
170,Raging Fire,5,NA,NA,NA,NA,1709.928,4.2,2.25,2.050990080635568,6.284237436578675,121.2,0,NA,NA,51.82859172965233,21,22.5,28,35.5,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
171,Bobby G,1,NA,NA,NA,NA,1810.512,3,7,2.2534543116235106,4.444599501992778,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
172,Won't Be Missed,11,NA,NA,NA,NA,1591.056,6.545454545454546,3.7,1.949934297142816,4.541107335233334,120.81818181818181,0,NA,NA,47.58497545071877,7,11,17.5,23.25,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
173,Storm Scat,2,NA,NA,NA,NA,1709.9279999999999,7,1.5,2.0761227445676926,6.121344293846905,119,0,NA,NA,52.582942097108955,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
174,Carmine's Honor,2,NA,NA,NA,NA,1559.0520000000001,7,5,1.8008913083047653,4.239903106436939,121.5,0,NA,NA,NA,28,28,28,28,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
175,Rockin Jo,11,NA,NA,NA,NA,1399.032,4.7272727272727275,5,2.167693405447455,5.4126108691401065,120.18181818181819,0,NA,NA,58.53554802359529,15,20.25,27,42.75,72,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
176,Double Deep,3,NA,NA,NA,NA,1642.872,5.666666666666667,3,1.9810404908541046,4.584949145280035,123,0,NA,NA,26.972321561006062,43,44,45,46,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
177,Rogue Nation,3,NA,NA,NA,NA,1609.344,2,2.3333333333333335,2.0871005428921676,5.389818172373829,120.33333333333333,0,NA,NA,22.391333735132935,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
178,Dooley,11,NA,NA,NA,NA,1499.616,3.909090909090909,4,2.000723973592472,4.568855919697507,121.27272727272727,0,NA,NA,30.522854185428802,10,23.75,30,32.75,105,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
179,Domain,5,NA,NA,NA,NA,1548.9936,4.4,4.25,2.0143438363687225,4.939366643031459,123.2,0,NA,NA,31.326502935860596,7,16.75,26,33.25,37,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
180,Chateau,5,6,12,8,1,1207.008,1.6,3.25,2.3560457138097766,4.3631025262652985,122.4,0,NA,NA,NA,28,63.25,77,102.75,174,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
181,Ragnar Lothbrok,1,NA,NA,NA,NA,1106.424,2,4,2.233153642729795,7.12241865223244,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
182,Latin Love Bug,9,14,12,7,5,1341.1200000000001,3.7777777777777777,6.222222222222222,1.9678879503636335,3.958415997201514,120,0,NA,NA,58.47640388337108,7,11.75,24.5,53.75,146,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
183,Thefinalcrazydude,7,NA,NA,NA,NA,1221.3771428571429,2.857142857142857,3.2857142857142856,2.0037342032764416,5.610814286728326,122.85714285714286,0,NA,NA,NA,6,10.25,20.5,36.75,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
184,I Love Jaxson,8,13,14,13,5,1483.614,2.75,4.285714285714286,2.039780713565326,4.5663613944911665,122.25,0,NA,NA,30.59283062847613,27,27.5,36,39,153,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
185,Siena Magic,4,4,2,3,0,1282.446,1.5,3.25,1.9460521539080315,3.373387915906395,121,0,NA,NA,NA,20,26.5,33,102,171,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
186,Shanghai Check,2,NA,NA,NA,NA,1357.884,2.5,4,1.89959345510384,3.213980414412301,121,0,NA,NA,NA,61,61,61,61,61,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
187,Racing Raven,4,NA,NA,NA,NA,1332.738,3.5,4,1.8921948955516261,3.5454454281571284,121.5,0,NA,NA,48.76968853007382,19,23.5,28,29,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
188,Bold Gem,6,7,5,1,1,1626.1080000000002,3.1666666666666665,5.5,2.485807876803551,4.117301935153755,123.66666666666667,0,NA,NA,27.923298945248284,19,27,43,45,174,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
189,Alrahaal,6,NA,NA,NA,NA,1458.468,5,4.666666666666667,1.8833546314215799,5.854030597270181,121.83333333333333,0,NA,NA,52.61990299766056,16,22,26,34,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
190,Justinspeightofit,5,NA,NA,NA,NA,1227.1248,5.2,3.8,2.00701512661734,6.0795106973624335,121,0,NA,NA,NA,17,20,26.5,91.5,270,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
191,Twelfthofneverland,4,NA,NA,NA,NA,1609.344,2.75,3.3333333333333335,2.0104914351246226,4.746542536410275,120.25,0,NA,NA,21.268061456502437,26,49,72,73,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
192,Durkin's Call,8,11,17,13,3,1533.906,4.5,4.625,1.8250734079688125,5.663488048900717,119.875,0,NA,NA,25.349712145341442,16,26,44,60.5,89,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
193,Success Hurricane,1,NA,NA,NA,NA,1609.344,3,2,2.1721180331205288,5.035494213784835,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
194,Letzgometz,4,NA,NA,NA,NA,1433.3220000000001,4.5,3.3333333333333335,2.0134508565240985,5.445994272151242,118.25,1,2019-01-06,NA,43.52246683296912,51,88,125,144.5,164,Aqueduct,Racing,Main Track,Vanned off,22,164,2019-01-06,2018-12-15,No,1207.008,1,Unknown,TRUE,TRUE
195,Classic Czar,3,NA,NA,NA,NA,1475.232,5.666666666666667,4.333333333333333,1.6581485570691845,2.561635523341439,120.33333333333333,2,2019-01-06,2019-03-15,55.97772323372256,26,30,34,38,42,Aqueduct,Racing,Main Track,Vanned off,42,128,2019-03-15,2019-02-01,No,1207.008,1,Far Turn,TRUE,TRUE
196,Oh K Funnybone,7,NA,NA,NA,NA,1436.9142857142858,4.571428571428571,2.666666666666667,1.9039161855407705,5.395857181001043,119.28571428571429,0,NA,NA,40.83337242151765,8,12.75,16.5,25.5,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
197,Poker Game,8,NA,NA,NA,NA,1621.917,3.375,5,2.1775013106453964,4.070103843349544,119.5,0,NA,NA,41.686274938683994,10,15.5,19,34,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
